id,name,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,host_id
788710,Luxury Toronto Apartment,High Park-Swansea,43.64366,-79.45216,Entire rental unit,Entire home/apt,2,1.0,1.0,80.0,30,180,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,844281
789266,Walk to Trendy Eateries from a Vibrant Apartment,Junction Area,43.66682,-79.47394,Entire rental unit,Entire home/apt,4,1.0,1.0,139.0,3,1125,4.82,4.88,4.73,4.94,4.92,4.92,4.81,False,3921786
790887,Yonge & Wellesley Prime Downtown Shared Apartment,Church-Yonge Corridor,43.66414,-79.38351,Private room in condominium (condo),Private room,2,1.0,1.0,93.0,1,14,4.96,4.93,4.76,4.97,4.99,4.97,4.92,True,2056128
791012,1+ den near CN Tower w/ parking,Waterfront Communities-The Island,43.63923,-79.39358,Entire rental unit,Entire home/apt,3,1.0,1.0,130.0,28,30,4.25,4.75,3.25,5.0,5.0,5.0,4.75,False,4167411
794506,Beautiful suite in Downtown Toronto,Waterfront Communities-The Island,43.64028,-79.3907,Entire condominium (condo),Entire home/apt,2,1.0,1.0,122.0,3,28,4.86,4.88,4.79,4.98,4.98,4.98,4.89,False,4186011
796501,Stunning modern bachelor apartment,Casa Loma,43.68212,-79.40447,Private room in residential home,Private room,2,1.0,1.0,153.0,28,1125,4.91,4.86,4.84,4.95,4.95,4.89,4.84,False,4195876
799800,"LONG-TERM, FEMALES, CLEAN, COZY-AIRPORT P/U POSS.",Thistletown-Beaumond Heights,43.73732,-79.5744,Private room in residential home,Private room,2,1.0,1.0,25.0,28,1125,4.71,4.86,4.43,4.95,4.95,4.29,4.86,False,1786233
822085,Beautiful Deluxe Toronto Home,Rosedale-Moore Park,43.689,-79.37799,Entire residential home,Entire home/apt,9,5.0,6.0,943.0,3,60,4.88,4.86,4.57,4.86,4.86,5.0,4.86,False,4316883
827774,Beautiful House in Central Toronto,Danforth,43.68255,-79.33506,Private room in home,Private room,2,1.0,1.0,85.0,28,1125,,,,,,,,False,4340437
833588,Lovely place in prime Yorkville,Annex,43.66943,-79.39085,Entire condominium (condo),Entire home/apt,2,1.0,1.0,115.0,28,1000,4.5,4.6,4.6,4.4,5.0,5.0,4.6,False,4361863
835116,Comfy 1BD Great Location! Park Free,South Riverdale,43.66152,-79.34284,Entire rental unit,Entire home/apt,2,1.0,1.0,109.0,28,30,4.45,4.52,3.9,4.67,4.71,4.81,4.33,False,2019357
842016,"Beautiful, Bright, Fully Furnished",Casa Loma,43.68388,-79.40719,Shared room in rental unit,Shared room,1,1.0,1.0,76.0,28,1125,,,,,,,,False,1930866
843521,Forest Hill Village Condo,Forest Hill South,43.6898,-79.41314,Entire condo,Entire home/apt,3,2.0,2.0,141.0,28,365,4.74,4.7,4.69,4.88,4.95,4.9,4.66,False,4403844
850109,2rm suite (Br+Liv) Fairview Mall 15min to subway H,Pleasant View,43.77831,-79.33001,Private room in residential home,Private room,2,1.0,1.0,54.0,28,1125,4.91,4.91,4.82,5.0,5.0,4.91,4.73,False,65479
850246,Comfy bright room in Toronto @ Don Mills subway Y,Pleasant View,43.77835,-79.33015,Private room in residential home,Private room,1,1.0,1.0,34.0,28,1125,4.8,4.8,4.6,4.75,4.8,5.0,4.25,False,65479
855991,HOTEL ALTERNATIVE accommodation,Church-Yonge Corridor,43.65474,-79.37779,Entire condominium (condo),Entire home/apt,2,,1.0,94.0,28,1124,4.82,4.82,4.91,4.64,5.0,4.91,4.91,True,4477219
864104,Chic Downtown Toronto Apartment,Palmerston-Little Italy,43.65804,-79.42726,Private room in residential home,Private room,2,1.0,1.0,99.0,28,365,4.85,4.85,4.77,4.85,4.92,4.85,4.77,True,4451791
864193,Big Room with King Bed and mattres,Newtonbrook West,43.78345,-79.44525,Private room in rental unit,Private room,2,1.0,1.0,81.0,28,1125,,,,,,,,False,4534248
864479,Perfect location in Toronto!!!,Broadview North,43.68373,-79.35744,Entire condominium (condo),Entire home/apt,1,1.0,1.0,120.0,28,45,4.67,5.0,3.33,5.0,5.0,4.67,4.67,False,4536555
883109,Your home in the heart of Toronto,Playter Estates-Danforth,43.68219,-79.35405,Entire home,Entire home/apt,7,4.0,5.0,225.0,28,1125,4.5,4.83,4.5,4.83,5.0,4.83,4.83,False,4517569
892352,Panoramic Views in Huge Loft. Incl. Parking & Pet Friendly.,Kensington-Chinatown,43.64971,-79.39624,Entire loft,Entire home/apt,4,2.0,2.0,236.0,28,180,4.89,4.95,4.74,4.89,4.98,4.98,4.84,True,37326356
908807,Great Danforth apt - parking & view,Playter Estates-Danforth,43.67705,-79.36135,Entire rental unit,Entire home/apt,3,1.0,1.0,174.0,28,1125,4.8,4.7,4.67,4.93,4.97,4.82,4.51,False,4871479
921532,A Tiny Hotel - The Malibu Room,Greenwood-Coxwell,43.67698,-79.32201,Private room in tiny house,Private room,1,1.0,1.0,50.0,1,90,4.84,4.95,4.63,5.0,4.95,4.89,4.68,False,4954899
921746,West Downtown Toronto Cozy Home,South Parkdale,43.63874,-79.44386,Private room in rental unit,Private room,2,1.0,1.0,45.0,29,120,4.24,4.38,4.05,4.81,4.67,4.43,4.43,False,2546728
950053,PAN AM PENTHOUSE WITH SKYLINE VIEWS,Regent Park,43.65794,-79.35755,Entire loft,Entire home/apt,2,1.0,1.0,160.0,365,1125,5.0,5.0,5.0,4.89,5.0,4.78,4.89,False,5153529
954475,1 BR-Close to Yonge & Eglinton 101,Flemingdon Park,43.72054,-79.33524,Private room in residential home,Private room,1,1.0,1.0,50.0,28,1125,4.72,4.76,4.31,4.9,4.79,4.76,4.76,False,1854872
954935,Furnished 1 Bedroom Appartment,South Riverdale,43.66451,-79.33498,Entire rental unit,Entire home/apt,3,1.0,1.0,80.0,30,1125,4.81,4.74,4.63,4.85,4.85,4.77,4.74,False,5186386
955073,YONGE - DUNDAS Fully Furnished,Church-Yonge Corridor,43.655,-79.3796,Entire condominium (condo),Entire home/apt,2,,1.0,60.0,28,1124,4.55,4.45,4.64,4.36,4.55,4.64,4.45,False,4477219
955446,"1 BR DOWNTOWN CONDO, SLEEPS 4 W/PARKING",Waterfront Communities-The Island,43.64498,-79.39056,Entire condominium (condo),Entire home/apt,4,1.0,2.0,115.0,30,365,4.64,4.71,4.74,4.38,4.51,4.95,4.69,False,3272927
956250,Lovely fully detached private house,Dufferin Grove,43.65367,-79.43242,Entire home,Entire home/apt,8,4.0,5.0,380.0,28,30,4.25,5.0,4.5,4.75,5.0,5.0,4.25,False,5066966
959676,Artists 1br Church/Alexander St,Church-Yonge Corridor,43.66498,-79.37963,Entire rental unit,Entire home/apt,1,1.0,1.0,85.0,28,1125,4.75,4.64,4.61,4.82,4.93,4.83,4.69,False,5214021
960349,Luxurious Condo (Harbourfront),Waterfront Communities-The Island,43.63987,-79.38142,Entire rental unit,Entire home/apt,2,1.0,1.0,149.0,28,1000,,,,,,,,False,5228364
977495,Toronto East End Apart. in Greek Town - Cosy Nest,Playter Estates-Danforth,43.68023,-79.36047,Entire rental unit,Entire home/apt,3,1.0,2.0,84.0,28,60,4.5,4.43,4.63,4.5,4.57,4.75,4.38,False,5348675
985003,,South Riverdale,43.66517,-79.34037,Entire rental unit,Entire home/apt,2,1.0,1.0,85.0,7,90,4.69,4.84,4.62,4.9,4.89,4.75,4.62,False,2396097
985072,Recently Renovated Studio Apartment,Little Portugal,43.64584,-79.43514,Entire guest suite,Entire home/apt,2,1.0,1.0,95.0,2,1125,4.7,4.84,4.49,4.94,4.85,4.78,4.72,False,1019538
985498,1+ Den - Entertainment District,Waterfront Communities-The Island,43.64421,-79.39108,Entire condo,Entire home/apt,2,1.0,2.0,90.0,90,365,4.92,4.94,4.91,4.92,4.96,5.0,4.94,False,5407081
985648,Private bedroom in Brockton Village.,Little Portugal,43.65138,-79.43592,Private room in residential home,Private room,2,1.0,,79.0,28,1125,5.0,4.0,5.0,5.0,5.0,5.0,5.0,False,5242437
986506,Sunny Danforth Apartment,North Riverdale,43.67629,-79.35824,Entire rental unit,Entire home/apt,2,1.0,1.0,100.0,30,90,5.0,4.91,4.91,4.91,5.0,4.9,4.9,False,5413926
990322,"Fantastic private gem, just like a home.",Humewood-Cedarvale,43.68363,-79.42522,Entire guesthouse,Entire home/apt,2,1.0,2.0,100.0,30,360,4.56,4.7,4.63,4.7,4.81,4.93,4.33,False,377962
1001438,Private bedroom Queen W/Toronto Western Hospital,Trinity-Bellwoods,43.64822,-79.40732,Private room in residential home,Private room,2,1.0,1.0,59.0,28,90,4.95,4.98,4.97,4.98,4.98,4.97,4.95,False,3131000
1009656,Bloorcourt Village Apt. longer-term accommodations,Dovercourt-Wallace Emerson-Junction,43.66712,-79.43177,Entire guest suite,Entire home/apt,2,2.0,2.0,125.0,90,1125,4.65,4.82,4.85,4.84,4.81,4.59,4.73,False,5554523
1012527,Scandinavian Cottage in the City,Niagara,43.64471,-79.41152,Entire residential home,Entire home/apt,7,3.0,4.0,510.0,28,180,3.0,4.0,4.5,2.0,4.0,3.0,1.0,False,5518435
1015594,Bachelor Apartment in the Annex,Annex,43.67139,-79.41534,Entire rental unit,Entire home/apt,2,1.0,1.0,70.0,28,35,4.46,4.71,4.08,4.88,4.79,4.67,4.29,False,4202607
1022764,Beautiful Davisville Toronto Home,Mount Pleasant East,43.70878,-79.38229,Entire residential home,Entire home/apt,7,3.0,3.0,414.0,28,365,4.85,4.62,4.69,4.77,4.77,4.77,4.62,True,5630548
1030061,Modern 1 Bedroom Condo in Entertainment District,Waterfront Communities-The Island,43.64451,-79.39205,Entire condominium (condo),Entire home/apt,2,1.0,1.0,90.0,30,460,4.83,4.79,4.96,4.92,4.88,5.0,4.83,False,1984757
1033151,The Great Gerrard - Paris Suite,East End-Danforth,43.6809,-79.30485,Entire rental unit,Entire home/apt,2,1.0,1.0,58.0,28,1125,4.78,4.78,4.68,4.9,4.98,4.63,4.83,False,377846
1033162,DOWNTOWN TORONTO LUXURY PENTHOUSE CORPORATE SUITE,Waterfront Communities-The Island,43.64285,-79.38026,Entire condominium (condo),Entire home/apt,2,1.0,1.0,149.0,28,1125,4.0,4.0,4.0,3.75,4.0,4.5,3.75,False,2175675
1036076,"Luxury Apt, Garden,small Dog welcome, Ev Charger",Willowdale East,43.76633,-79.40424,Entire rental unit,Entire home/apt,2,1.0,1.0,98.0,28,120,4.7,4.9,4.87,4.93,4.97,4.87,4.57,False,4468895
1037034,Hip 3bdrm house with yard+garage,Dovercourt-Wallace Emerson-Junction,43.66695,-79.42156,Entire home,Entire home/apt,5,3.0,3.0,125.0,28,1125,4.8,4.93,4.83,4.87,4.96,4.76,4.81,False,5709010
1038085,Private room & BR in centralToronto,Humewood-Cedarvale,43.68378,-79.4232,Private room in home,Private room,2,1.0,1.0,70.0,28,1125,4.91,4.9,4.92,4.95,4.93,4.87,4.88,False,5713708
1042311,1 Bedroom in Leslieville Toronto!,South Riverdale,43.666,-79.33684,Entire guest suite,Entire home/apt,2,1.0,1.0,80.0,30,1125,4.64,4.73,4.73,4.97,4.88,4.76,4.61,False,5736902
1053365,"Bsmt, Toronto Don Mills subway Fairview Mall A+ R",Pleasant View,43.77993,-79.32822,Private room in residential home,Private room,2,1.0,1.0,38.0,28,1125,4.0,4.5,3.5,5.0,5.0,4.0,4.5,False,65479
1057144,Beautiful Toronto Home opp Park,Dufferin Grove,43.65883,-79.43081,Entire residential home,Entire home/apt,4,2.0,2.0,225.0,28,30,4.83,5.0,5.0,5.0,4.83,4.83,4.83,False,265033
1058442,2 Bedroom Penthouse Downtown,Church-Yonge Corridor,43.65456,-79.37906,Entire serviced apartment,Entire home/apt,4,2.0,2.0,300.0,28,999,5.0,4.5,5.0,5.0,4.5,5.0,4.0,False,1805882
1066060,Entire home in Toronto,The Beaches,43.66715,-79.31288,Entire residential home,Entire home/apt,4,3.0,3.0,199.0,29,1125,5.0,5.0,5.0,5.0,5.0,4.83,4.83,False,1618054
1066205,Downtown East One Bdrm and Spacious Bath,Moss Park,43.65696,-79.37193,Entire loft,Entire home/apt,4,1.0,2.0,250.0,30,365,4.92,4.88,4.73,4.96,4.96,4.73,4.69,False,4010527
1066718,PRIVATE:Entrance/Garden/A1 Location/Parking/Quiet,Niagara,43.64421,-79.4044,Entire guest suite,Entire home/apt,2,1.0,1.0,149.0,2,27,4.92,4.9,4.9,4.96,4.97,4.94,4.85,False,5867364
1080121,Downtown Suite with the Best Views in the City,Waterfront Communities-The Island,43.64159,-79.38115,Entire condominium (condo),Entire home/apt,4,1.0,2.0,186.0,90,120,4.63,4.77,4.39,4.8,4.89,4.92,4.67,False,672978
1089868,Smooth - Luxury Executive Condo King West,Waterfront Communities-The Island,43.64657,-79.38974,Entire condominium (condo),Entire home/apt,3,1.0,1.0,150.0,180,1825,,,,,,,,False,5988339
1092407,Great Gerrard - Mona Lisa Suite,East End-Danforth,43.68185,-79.30506,Entire rental unit,Entire home/apt,2,,1.0,58.0,28,1125,4.74,4.9,4.87,4.94,5.0,4.65,4.84,False,377846
1100282,your friendly neighbourhood stay!,Dovercourt-Wallace Emerson-Junction,43.66607,-79.42494,Entire residential home,Entire home/apt,4,2.0,2.0,111.0,2,90,4.91,4.94,4.96,4.96,4.96,4.86,4.91,False,2367548
1106103,Rare Trinity Bellwoods w/ Outdoor Kitchen & Living,Trinity-Bellwoods,43.6524,-79.41476,Entire residential home,Entire home/apt,6,4.0,5.0,275.0,28,1125,,,,,,,,False,6073307
1110760,The Great Gerrard - New York Suite,East End-Danforth,43.68239,-79.30521,Entire rental unit,Entire home/apt,2,1.0,1.0,59.0,28,365,4.52,4.6,4.72,4.88,4.92,4.24,4.52,False,377846
1144283,Cozy Bedroom In house,Danforth East York,43.69005,-79.33563,Private room in residential home,Private room,1,1.0,1.0,50.0,28,1125,4.78,4.91,4.48,4.91,4.83,4.87,4.74,False,6175788
1150719,Garden Aptartment,South Riverdale,43.65761,-79.34879,Entire rental unit,Entire home/apt,2,1.0,2.0,125.0,2,1125,4.34,4.57,4.1,4.83,4.81,4.81,4.52,False,6306986
1152834,Cosy Rooms Toronto Bluffs Private,Scarborough Village,43.73281,-79.22215,Private room in bed and breakfast,Private room,3,2.0,2.0,75.0,28,180,,,,,,,,False,6318013
1156413,Charming Victorian House: High Park,Roncesvalles,43.64355,-79.44244,Entire home,Entire home/apt,5,3.0,3.0,245.0,28,1125,4.54,4.52,4.78,4.91,4.83,4.79,4.26,False,1590126
1161888,NYC Style Loft in the heart of Toronto ..,Niagara,43.63495,-79.41771,Entire loft,Entire home/apt,3,1.0,2.0,116.0,3,1125,4.77,4.81,4.63,4.87,4.88,4.95,4.88,False,1478241
1162480,Chic Downtown East Condo Loft - Min. 6 months stay,Regent Park,43.65695,-79.35854,Entire condominium (condo),Entire home/apt,2,1.0,1.0,176.0,180,999,4.77,4.81,4.69,4.81,4.79,4.83,4.63,True,6255603
1163516,A Woman's Guest Room in The Annex 1,Annex,43.67217,-79.40458,Private room in residential home,Private room,1,1.0,1.0,71.0,28,30,4.0,4.33,4.67,4.67,4.67,4.67,4.0,False,5175157
1163664,Danforth - 1 bedroom apartment,North Riverdale,43.67602,-79.35501,Entire rental unit,Entire home/apt,2,1.0,1.0,100.0,28,1125,4.25,4.75,3.75,4.75,5.0,4.75,4.0,False,5942147
1170311,PH Condo Downtown Toronto private room,Waterfront Communities-The Island,43.64477,-79.3913,Private room in rental unit,Private room,1,1.0,,85.0,90,1125,,,,,,,,False,2215759
1170889,COOL SPOT TORONTO-GRT DEAL-HIP HOOD,Palmerston-Little Italy,43.65684,-79.42434,Private room in rental unit,Private room,1,1.0,1.0,95.0,30,180,4.88,4.94,4.94,4.94,4.75,4.94,4.88,False,6410636
1177149,A great affordable high quality place to make your home for a month or more,Regent Park,43.65857,-79.36363,Entire loft,Entire home/apt,1,1.0,1.0,109.0,28,730,4.94,4.94,4.94,5.0,4.97,4.86,4.91,False,946529
1179469,Oasis in Heart of Kensington Market,Kensington-Chinatown,43.65466,-79.40343,Private room in rental unit,Private room,3,1.0,2.0,178.0,28,1125,4.96,4.89,4.95,5.0,4.97,4.93,4.77,False,569339
1179509,Bright + New Kensington Market Room,Kensington-Chinatown,43.6537,-79.4017,Private room in rental unit,Private room,2,1.0,1.0,115.0,28,1124,4.92,4.93,4.94,4.98,4.98,4.97,4.78,False,569339
1194984,Spacious Room and Private Bath,Roncesvalles,43.644,-79.4427,Private room in residential home,Private room,2,1.0,1.0,65.0,28,30,4.27,4.48,4.38,4.9,4.8,4.85,4.65,False,6530148
1196880,Happy Downtown Lower Penthouse,Niagara,43.64175,-79.41108,Entire condominium (condo),Entire home/apt,2,1.0,1.0,77.0,90,1125,4.91,4.91,4.55,4.91,5.0,4.82,4.73,False,6539250
1209935,Downtown Apt  Historic Cabbagetown,Cabbagetown-South St.James Town,43.66483,-79.36945,Entire residential home,Entire home/apt,4,2.0,2.0,199.0,3,1125,4.9,4.95,4.95,4.95,5.0,4.95,4.9,False,6607550
1214297,Beautiful Lower level/ Basement Apt - 2 bedroom,High Park-Swansea,43.65305,-79.45495,Entire residential home,Entire home/apt,4,2.0,3.0,137.0,28,1125,4.59,4.67,4.67,4.88,4.78,4.88,4.06,False,3604846
1221275,2 Bedroom  2 Bathroom Gorgeous Suite,Waterfront Communities-The Island,43.64184,-79.38173,Entire rental unit,Entire home/apt,4,2.0,2.0,120.0,30,1000,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,785826
1221280,"1 bed + Office, Downtown, Close to Subway, Modern",Bay Street Corridor,43.65014,-79.38669,Entire rental unit,Entire home/apt,2,1.0,1.0,102.0,30,1125,4.82,5.0,4.55,4.73,5.0,4.91,4.73,False,6662193
1242683,Beautiful spacious west end house,South Riverdale,43.65204,-79.34655,Entire residential home,Entire home/apt,5,3.0,4.0,180.0,21,60,4.91,4.97,4.84,4.97,5.0,4.81,4.94,False,6773217
1254468,Oasis in Art Area of Queen West.,Trinity-Bellwoods,43.64814,-79.4177,Entire residential home,Entire home/apt,2,1.0,1.0,144.0,3,1125,4.89,4.8,4.71,4.92,4.95,4.98,4.88,True,3406595
1260644,Large Victorian Home: Cabagetown,Moss Park,43.65784,-79.36819,Entire home,Entire home/apt,4,1.0,1.0,300.0,28,1125,,,,,,,,False,6865871
1269925,$ Ultimate House -Location Location,Parkwoods-Donalda,43.75524,-79.33521,Entire residential home,Entire home/apt,6,3.0,3.0,329.0,5,365,4.79,4.82,4.71,4.86,4.89,4.93,4.82,False,6911938
1270535,Groovy Greektown Getaway cozy Home away from Home,Playter Estates-Danforth,43.68018,-79.36095,Entire rental unit,Entire home/apt,4,1.0,2.0,85.0,28,1125,4.94,4.89,4.89,5.0,5.0,5.0,4.83,False,6744529
1294243,Enjoy Toronto Junction.,Junction Area,43.66779,-79.46335,Entire rental unit,Entire home/apt,2,1.0,1.0,80.0,365,365,4.0,5.0,5.0,5.0,5.0,4.0,4.0,True,1025890
1297164,HOME is TORONTO,Yonge-St.Clair,43.68857,-79.40087,Private room in rental unit,Private room,2,1.0,1.0,64.0,29,180,4.98,4.96,4.8,4.94,4.96,4.88,4.9,False,5244098
1299374,Beaches Butterfly Garden Suite,East End-Danforth,43.67646,-79.30791,Entire home,Entire home/apt,2,1.0,1.0,93.0,28,1125,4.6,4.55,4.45,4.83,4.93,4.7,4.51,False,7065012
1301718,Uber Upper Beach 3 Bedroom Suite,East End-Danforth,43.68516,-79.29243,Entire rental unit,Entire home/apt,6,3.0,3.0,129.0,28,1125,4.5,4.63,4.58,4.92,4.83,4.58,4.33,False,377846
1313999,Subway - Bright Room Private Bath,Humewood-Cedarvale,43.69335,-79.4348,Private room in residential home,Private room,2,1.0,1.0,58.0,28,99,4.67,4.33,4.5,4.5,4.5,4.5,4.67,False,2960767
1325356,Comfy Private Room with 2 Beds,Taylor-Massey,43.70162,-79.29598,Private room in residential home,Private room,3,1.0,2.0,60.0,1,1125,4.89,4.95,4.96,4.97,4.95,4.73,4.88,False,7093939
1326015,Beautiful sun filled Bloordale home,Dovercourt-Wallace Emerson-Junction,43.66441,-79.45084,Entire residential home,Entire home/apt,6,3.0,3.0,187.0,28,1125,4.82,4.95,4.86,5.0,5.0,4.64,4.77,False,2499198
1331000,"1BR + garden, queen bed @ Don Mills Subway St Al1",Pleasant View,43.77846,-79.32986,Entire guest suite,Entire home/apt,2,1.0,1.0,83.0,28,999,4.6,4.2,4.0,4.8,4.8,4.8,4.6,False,65479
1331223,"Great 2BR+garden, Sheppard Ave, Subway Line Al2",Pleasant View,43.77872,-79.32975,Entire guest suite,Entire home/apt,3,2.0,2.0,108.0,28,1125,5.0,4.83,5.0,4.83,5.0,4.83,5.0,False,65479
1331304,Need a place?,Woodbine Corridor,43.67462,-79.31267,Private room in home,Private room,2,1.0,1.0,463.0,28,1125,4.29,4.25,3.63,5.0,4.75,4.25,4.25,True,7221344
1335133,Newly reno'd 2-story house in family-friendly hood,Old East York,43.69489,-79.33345,Entire residential home,Entire home/apt,5,3.0,3.0,249.0,5,120,5.0,4.93,4.64,4.93,5.0,5.0,5.0,False,613837
1348067,The Great Gerrard - Toronto Suite,East End-Danforth,43.68358,-79.30637,Entire rental unit,Entire home/apt,2,1.0,1.0,65.0,28,1125,4.83,4.94,4.78,5.0,5.0,4.89,4.56,False,377846
1348611,Serenity-Lower Floor of House in the Kingsway,Stonegate-Queensway,43.64009,-79.50528,Private room in bungalow,Private room,6,2.0,2.0,161.0,2,365,4.72,4.78,4.61,5.0,5.0,4.83,4.78,False,1015926
1365638,Luxury Condo@Lakeshore Blvd West,Mimico (includes Humber Bay Shores),43.62233,-79.48785,Private room in condominium (condo),Private room,2,1.0,1.0,150.0,28,1125,4.68,4.88,4.25,4.84,4.94,4.88,4.91,False,7412574
1369091,New Elegant 1 Bedroom with Lots of Character,The Beaches,43.66902,-79.30956,Entire rental unit,Entire home/apt,2,1.0,1.0,95.0,28,365,4.94,4.89,4.94,4.93,4.98,4.97,4.93,False,7424459
1369606,"Top floor, quiet elegant Victorian",Little Portugal,43.64834,-79.42854,Private room in residential home,Private room,2,1.0,1.0,70.0,2,10,4.97,4.96,4.99,5.0,4.97,4.93,4.98,False,7425753
1369701,Private room upstairs,Corso Italia-Davenport,43.67535,-79.45502,Private room in residential home,Private room,1,1.0,1.0,75.0,28,90,4.86,4.86,4.76,4.95,5.0,4.76,4.81,False,7428349
1370412,Sunny Bachelor Studio,Dufferin Grove,43.655,-79.44582,Entire rental unit,Entire home/apt,1,1.0,1.0,125.0,150,1125,5.0,4.67,4.67,5.0,5.0,4.67,5.0,False,1102328
1378251,Downtown Shared Luxury Condo,Church-Yonge Corridor,43.67051,-79.38318,Private room in condominium (condo),Private room,1,1.0,1.0,104.0,28,62,4.94,4.95,4.98,4.98,4.99,4.99,4.94,False,7372029
1422678,Terrific Suite On King St. East!,Waterfront Communities-The Island,43.65024,-79.36716,Entire rental unit,Entire home/apt,2,1.0,1.0,130.0,28,300,4.8,4.8,5.0,4.8,4.8,4.8,4.8,False,2065732
1422877,Entire home -Sheppard and Yonge,Willowdale East,43.75646,-79.40711,Entire residential home,Entire home/apt,2,1.0,1.0,105.0,28,35,4.17,4.33,4.25,4.83,4.75,5.0,4.33,False,7658503
